lspe_id,nama_daerah,date,buyer_name,tender_title,mainprocurementcategory,tender_minvalue,tender_status,award_title,award_date,award_value,award_supplier,days_to_award,budget_utilization_ratio
35,Kalimantan Timur,2023-08-08,Pemerintah Daerah Provinsi Kalimantan Timur,Konsultan Pengawas Rehabilitasi Jalan Ruas Sp. Lenggoq - Talisayan Lokasi Kab. Berau,Services,457188000.0,Complete,Konsultan Pengawas Rehabilitasi Jalan Ruas Sp. Lenggoq - Talisayan Lokasi Kab. Berau,2023-08-08,401820000.0,Cv. Risma Nugraha,35,0.8788944591721567
35,Kalimantan Timur,2023-08-08,Pemerintah Daerah Provinsi Kalimantan Timur,Bantuan Teknis Pekerjaan Pengadaan Tanah Spam Regional Sistem Marangkayu (Kutai Kartanegara Bontang),Services,314541699.0,Complete,Bantuan Teknis Pekerjaan Pengadaan Tanah Spam Regional Sistem Marangkayu (Kutai Kartanegara Bontang),2023-08-08,289635630.0,Cv. Dimiano Konsultan,35,0.9208179103782356
35,Kalimantan Timur,2023-08-08,Pemerintah Daerah Provinsi Kalimantan Timur,Rehab Gedung Smkn 1 Kaliorang,Works,1998293000.0,Complete,Rehab Gedung Smkn 1 Kaliorang,2023-08-08,1552444781.85,Cv. Krisna Utama Perkasa,19,0.7768854626673866
35,Kalimantan Timur,2023-08-09,Pemerintah Daerah Provinsi Kalimantan Timur,Rehabilitasi Sarana Dan Prasarana Smkn 2 Ppu (Pokir),Works,907833304.38,Complete,Rehabilitasi Sarana Dan Prasarana Smkn 2 Ppu (Pokir),2023-08-09,726266643.5,Cv.Taufik Hayani Mandiri,14,0.7999999999955939
35,Kalimantan Timur,2023-08-09,Pemerintah Daerah Provinsi Kalimantan Timur,Rehabilitasi Ruang Kelas Sman 5 Balikpapan,Works,3122954800.0,Complete,Rehabilitasi Ruang Kelas Sman 5 Balikpapan,2023-08-09,2404605767.31,Cv. Megaton Wijaya Kencana,20,0.7699777682693326
35,Kalimantan Timur,2023-08-10,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Gedung Sekolah Sman 15 Samarinda,Works,1802269028.09,Complete,Pembangunan Gedung Sekolah Sman 15 Samarinda,2023-08-10,1362891725.36,Cv. Alta Jaya Konstruksi,21,0.7562088146209552
35,Kalimantan Timur,2023-08-10,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Terminal Sangatta,Works,9994820000.0,Complete,Pembangunan Terminal Sangatta,2023-08-10,8999608819.46,Tiga Bersaudara,17,0.9004273032891037
35,Kalimantan Timur,2023-08-11,Pemerintah Daerah Provinsi Kalimantan Timur,",Pengadaan Rehab Berat Bangunan Lama (Uptd Kphp Manubar)",Works,375985876.2,Complete,",Pengadaan Rehab Berat Bangunan Lama (Uptd Kphp Manubar)",2023-08-11,350628285.18,Sabda Mario Marola,9,0.932557064972006
35,Kalimantan Timur,2023-08-14,Pemerintah Daerah Provinsi Kalimantan Timur,Pengadaan Perencanaan Teknis Pembangunan Gedung Kantor Dinas Kesehatan Provinsi Kalimantan Timur,Services,2499999000.0,Complete,Pengadaan Perencanaan Teknis Pembangunan Gedung Kantor Dinas Kesehatan Provinsi Kalimantan Timur,2023-08-14,2159891280.0,Pt. Intimulya Multikencana,35,0.863956857582743
35,Kalimantan Timur,2023-08-16,Pemerintah Daerah Provinsi Kalimantan Timur,Pekerjaan Mekanikal Elektrikal Pompa Dan Genset Rumah Intakesekerat (Pergeseran 1),Goods,5785970019.33,Complete,Pekerjaan Mekanikal Elektrikal Pompa Dan Genset Rumah Intakesekerat (Pergeseran 1),2023-08-16,4437786771.0,Cv. Mulia Berkahtama Abadi,19,0.7669909723303205
35,Kalimantan Timur,2023-08-18,Pemerintah Daerah Provinsi Kalimantan Timur,Peningkatan Kualitas Kawasan Kumuh Perkotaan Sungai Kapih Ii Kota Samarinda (Pergeseran 3),Works,3999653464.0,Complete,Peningkatan Kualitas Kawasan Kumuh Perkotaan Sungai Kapih Ii Kota Samarinda (Pergeseran 3),2023-08-18,3000000000.0,Cv. Handayani,23,0.7500649811295752
35,Kalimantan Timur,2023-08-18,Pemerintah Daerah Provinsi Kalimantan Timur,Belanja Modal Tugu/Tanda Batas,Works,315401167.88,Complete,Belanja Modal Tugu/Tanda Batas,2023-08-18,252320934.3,Cv. Indah Pramana Sakti,18,0.7999999999873177
35,Kalimantan Timur,2023-08-28,Pemerintah Daerah Provinsi Kalimantan Timur,Belanja Bahan-Bahan Lainnya (Bmhp Non E Purchesing),Goods,696681154.8,Complete,Belanja Bahan-Bahan Lainnya (Bmhp Non E Purchesing),2023-08-28,626025936.14,Pt Global Alkes Sukses,19,0.8985831349488944
35,Kalimantan Timur,2023-08-30,Pemerintah Daerah Provinsi Kalimantan Timur,Pekerjaan Fisik Rehab Pagar Record Center Arsip Bpkad,Works,545002017.31,Complete,Pekerjaan Fisik Rehab Pagar Record Center Arsip Bpkad,2023-08-30,436001613.85,Cv. Altomindo Haru Karya,12,0.8000000000036699
35,Kalimantan Timur,2023-08-30,Pemerintah Daerah Provinsi Kalimantan Timur,Rehabilitasi Plenary Hall Samarinda,Works,394294000.0,Complete,Rehabilitasi Plenary Hall Samarinda,2023-08-30,384415200.0,Cv. Tunas Jaya,12,0.974945598969297
35,Kalimantan Timur,2023-09-01,Pemerintah Daerah Provinsi Kalimantan Timur,Rehabilitasi Tk Putra Balikpapan,Works,978104098.72,Complete,Rehabilitasi Tk Putra Balikpapan,2023-09-01,782483278.98,Moorea Adi Perkasa,9,0.8000000000040896
35,Kalimantan Timur,2023-09-05,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Lapangan Dan Tribun Cabor Panahan,Works,404997000.0,Complete,Pembangunan Lapangan Dan Tribun Cabor Panahan,2023-09-05,368333000.0,Cv. Aladin Jaya,12,0.9094709343526002
35,Kalimantan Timur,2023-09-06,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Kelas Baru Sman 2 Tenggarong,Works,915987893.0,Complete,Pembangunan Kelas Baru Sman 2 Tenggarong,2023-09-06,667447501.25,Annasya Miitra Utama,19,0.7286641082820513
35,Kalimantan Timur,2023-09-06,Pemerintah Daerah Provinsi Kalimantan Timur,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 1 Kuaro (Pergeseran),Works,469800000.0,Complete,Pembanguan Ruang Kelas Baru (Rkb) Sma Negeri 1 Kuaro (Pergeseran),2023-09-06,357456680.26,Cv. Rotan Jaya Utama,19,0.760869902639421
35,Kalimantan Timur,2023-10-06,Pemerintah Daerah Provinsi Kalimantan Timur,Ded Rehabilitasi Gedung Perkuliahan Program S1 Pemerintahan Integratif (Ex. Dinas Pu) Jl. Kalian,Services,993572000.0,Complete,Ded Rehabilitasi Gedung Perkuliahan Program S1 Pemerintahan Integratif (Ex. Dinas Pu) Jl. Kalian,2023-10-06,845453700.0,Pt.Widyacona,35,0.8509234358456156
35,Kalimantan Timur,2023-10-17,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Jaringan Distribusi Utama Jalur Cendana Menuju Jl. Mt. Hariyono (Abt),Works,2889000000.0,Complete,Pembangunan Jaringan Distribusi Utama Jalur Cendana Menuju Jl. Mt. Hariyono (Abt),2023-10-17,2833923710.53,Cv. Yuansha Persada Mandiri,14,0.9809358638040844
35,Kalimantan Timur,2023-10-19,Pemerintah Daerah Provinsi Kalimantan Timur,Pembangunan Pagar Pengaman Jalan Tembus Ex Bandara Temindung Sisi Kanan Dan Kiri (Abt),Works,595528000.0,Complete,Pembangunan Pagar Pengaman Jalan Tembus Ex Bandara Temindung Sisi Kanan Dan Kiri (Abt),2023-10-19,445807135.0,Cv. Raw Berjaya,15,0.7485913928480273
35,Kalimantan Timur,2023-10-19,Pemerintah Daerah Provinsi Kalimantan Timur,Optimalisasi Pelayanan Kelurahan Karang Asam Ilir (Abt),Works,1891766000.0,Complete,Optimalisasi Pelayanan Kelurahan Karang Asam Ilir (Abt),2023-10-19,1854029439.65,Cv. Nadiya Mutiara Permai,13,0.9800522050031558
